time;grid_x;grid_z;density
8,080;-13;0;1,0000
8,080;-14;0;1,0000
8,080;-12;1;1,0000
8,080;-8;0;1,0000
8,080;-9;0;1,0000
8,080;-12;0;1,0000
8,080;-4;0;3,0000
8,080;-6;0;1,0000
8,080;-6;3;1,0000
8,080;-2;0;1,0000
8,080;0;0;1,0000
8,080;3;0;2,0000
8,080;1;5;2,0000
8,080;3;1;1,0000
8,080;9;0;2,0000
8,080;0;2;1,0000
8,080;14;0;2,0000
8,080;8;8;1,0000
8,080;10;0;1,0000
8,080;15;0;2,0000
8,080;16;0;1,0000
8,080;18;0;2,0000
8,080;14;6;1,0000
8,080;14;4;1,0000
8,080;19;0;1,0000
8,080;-15;-1;2,0000
8,080;-17;-1;1,0000
8,080;-18;-8;1,0000
8,080;-15;-2;1,0000
8,080;-10;-1;1,0000
8,080;-2;-1;1,0000
8,080;-9;-1;1,0000
8,080;-3;-1;1,0000
8,080;-8;-1;1,0000
8,080;-3;-3;1,0000
8,080;0;-1;1,0000
8,080;-2;-4;1,0000
8,080;-3;-2;1,0000
8,080;-1;-1;2,0000
8,080;0;-3;1,0000
8,080;0;-2;1,0000
8,080;0;-4;1,0000
8,080;7;-4;1,0000
8,080;10;-1;1,0000
8,080;13;-1;1,0000
8,080;15;-1;2,0000
8,080;7;-8;1,0000
8,080;14;-2;1,0000
8,080;19;-1;2,0000
8,080;16;-1;1,0000
8,080;18;-1;1,0000
8,080;15;-2;1,0000
10,100;-13;0;1,0000
10,100;-18;7;1,0000
10,100;-7;0;2,0000
10,100;-11;0;2,0000
10,100;-10;0;1,0000
10,100;-5;0;1,0000
10,100;-9;0;1,0000
10,100;-2;-1;1,0000
10,100;-3;0;1,0000
10,100;-1;0;1,0000
10,100;-6;2;1,0000
10,100;-2;0;1,0000
10,100;1;0;1,0000
10,100;3;0;1,0000
10,100;6;-1;1,0000
10,100;1;5;2,0000
10,100;3;1;1,0000
10,100;12;0;2,0000
10,100;5;0;1,0000
10,100;1;1;1,0000
10,100;17;0;3,0000
10,100;8;8;1,0000
10,100;13;0;1,0000
10,100;18;0;2,0000
10,100;14;4;1,0000
10,100;15;4;1,0000
10,100;19;0;1,0000
10,100;-15;-1;3,0000
10,100;-15;0;1,0000
10,100;-18;-8;1,0000
10,100;-7;-1;1,0000
10,100;0;-1;2,0000
10,100;-6;-1;2,0000
10,100;-3;-3;1,0000
10,100;4;-1;1,0000
10,100;-2;-2;1,0000
10,100;-3;-2;1,0000
10,100;2;-1;1,0000
10,100;0;-2;2,0000
10,100;1;-1;1,0000
10,100;0;-3;1,0000
10,100;7;-1;1,0000
10,100;12;-1;1,0000
10,100;16;0;1,0000
10,100;17;-1;1,0000
10,100;7;-8;1,0000
10,100;15;-2;1,0000
10,100;18;-1;1,0000
10,100;19;-1;1,0000
10,100;16;-1;1,0000
10,100;15;-1;1,0000
12,120;-10;0;1,0000
12,120;-18;7;1,0000
12,120;-4;0;2,0000
12,120;-8;0;1,0000
12,120;-9;0;1,0000
12,120;-7;0;2,0000
12,120;-2;0;1,0000
12,120;2;-1;1,0000
12,120;-1;0;1,0000
12,120;1;0;2,0000
12,120;-6;0;1,0000
12,120;0;0;1,0000
12,120;4;0;1,0000
12,120;6;0;2,0000
12,120;9;0;1,0000
12,120;1;5;2,0000
12,120;3;1;1,0000
12,120;15;0;1,0000
12,120;19;0;3,0000
12,120;8;8;1,0000
12,120;16;0;1,0000
12,120;14;0;1,0000
12,120;19;-1;2,0000
12,120;14;4;1,0000
12,120;15;1;1,0000
12,120;-15;0;1,0000
12,120;-14;0;1,0000
12,120;-15;-1;2,0000
12,120;-18;-8;1,0000
12,120;-4;-1;2,0000
12,120;3;-1;2,0000
12,120;-3;-1;1,0000
12,120;-3;-3;1,0000
12,120;7;-1;1,0000
12,120;0;-1;1,0000
12,120;-3;-2;1,0000
12,120;5;-1;1,0000
12,120;0;-2;2,0000
12,120;4;-1;1,0000
12,120;0;-3;1,0000
12,120;9;-1;1,0000
12,120;15;-1;1,0000
12,120;18;0;1,0000
12,120;7;-8;1,0000
12,120;16;-1;1,0000
12,120;18;-1;1,0000
12,120;17;-1;1,0000
14,140;-7;0;1,0000
14,140;-18;7;1,0000
14,140;-1;0;2,0000
14,140;-6;0;2,0000
14,140;-5;0;1,0000
14,140;1;0;1,0000
14,140;-4;-1;1,0000
14,140;6;-1;3,0000
14,140;2;-1;1,0000
14,140;4;0;1,0000
14,140;-4;0;1,0000
14,140;2;0;1,0000
14,140;6;0;1,0000
14,140;9;0;1,0000
14,140;12;0;1,0000
14,140;1;5;2,0000
14,140;3;1;1,0000
14,140;18;0;1,0000
14,140;8;0;1,0000
14,140;3;0;1,0000
14,140;8;8;1,0000
14,140;19;0;3,0000
14,140;17;0;1,0000
14,140;14;4;1,0000
14,140;15;0;1,0000
14,140;-14;0;1,0000
14,140;-11;0;1,0000
14,140;-14;-1;2,0000
14,140;-18;-8;1,0000
14,140;0;0;1,0000
14,140;-1;-1;1,0000
14,140;0;-1;1,0000
14,140;-3;-3;1,0000
14,140;9;-1;1,0000
14,140;3;-1;1,0000
14,140;-3;-2;1,0000
14,140;8;-1;1,0000
14,140;0;-2;2,0000
14,140;7;-1;1,0000
14,140;0;-3;1,0000
14,140;12;-1;1,0000
14,140;17;-1;1,0000
14,140;7;-8;1,0000
14,140;18;-1;1,0000
14,140;19;-1;2,0000
16,160;-5;0;1,0000
16,160;-18;7;1,0000
16,160;2;0;2,0000
16,160;-3;0;2,0000
16,160;-2;0;2,0000
16,160;4;0;2,0000
16,160;-1;-1;1,0000
16,160;8;-1;1,0000
16,160;5;-1;2,0000
16,160;7;0;1,0000
16,160;8;0;1,0000
16,160;9;0;2,0000
16,160;16;0;1,0000
16,160;1;5;2,0000
16,160;3;1;1,0000
16,160;19;0;3,0000
16,160;8;1;1,0000
16,160;5;0;1,0000
16,160;8;8;1,0000
16,160;14;4;1,0000
16,160;18;0;1,0000
16,160;-12;0;1,0000
16,160;-9;0;1,0000
16,160;-11;-1;1,0000
16,160;-18;-8;1,0000
16,160;-10;-1;1,0000
16,160;3;0;1,0000
16,160;9;-1;2,0000
16,160;1;-1;1,0000
16,160;8;-2;1,0000
16,160;2;-1;1,0000
16,160;-3;-3;1,0000
16,160;9;-2;1,0000
16,160;-3;-2;1,0000
16,160;0;-2;2,0000
16,160;0;-3;1,0000
16,160;14;-1;1,0000
16,160;19;-1;2,0000
16,160;7;-8;1,0000
18,160;-2;0;1,0000
18,160;-18;7;1,0000
18,160;5;0;3,0000
18,160;-1;0;2,0000
18,160;1;0;1,0000
18,160;7;-1;1,0000
18,160;1;-1;1,0000
18,160;9;-1;1,0000
18,160;8;0;1,0000
18,160;8;-1;2,0000
18,160;0;0;1,0000
18,160;9;0;2,0000
18,160;10;1;1,0000
18,160;19;0;3,0000
18,160;1;5;2,0000
18,160;3;1;1,0000
18,160;8;1;1,0000
18,160;6;0;2,0000
18,160;8;8;1,0000
18,160;14;4;1,0000
18,160;-9;0;1,0000
18,160;-6;0;1,0000
18,160;-8;-1;1,0000
18,160;-18;-8;1,0000
18,160;-7;-1;1,0000
18,160;4;-1;1,0000
18,160;10;-2;1,0000
18,160;5;-1;1,0000
18,160;-3;-3;1,0000
18,160;12;-1;1,0000
18,160;-3;-2;1,0000
18,160;9;1;1,0000
18,160;0;-2;2,0000
18,160;9;-2;1,0000
18,160;0;-3;1,0000
18,160;17;-1;1,0000
18,160;19;-1;1,0000
18,160;7;-8;1,0000
20,180;1;0;2,0000
20,180;-18;7;1,0000
20,180;8;-1;2,0000
20,180;2;-1;1,0000
20,180;3;0;1,0000
20,180;7;0;1,0000
20,180;4;-1;1,0000
20,180;9;-1;2,0000
20,180;9;0;3,0000
20,180;2;0;1,0000
20,180;8;0;2,0000
20,180;9;1;1,0000
20,180;13;0;1,0000
20,180;19;-1;2,0000
20,180;1;5;2,0000
20,180;3;1;1,0000
20,180;8;1;1,0000
20,180;8;8;1,0000
20,180;14;4;1,0000
20,180;-7;0;1,0000
20,180;-4;0;1,0000
20,180;-6;-1;1,0000
20,180;-18;-8;1,0000
20,180;-3;-1;1,0000
20,180;6;-1;1,0000
20,180;14;-1;1,0000
20,180;7;-1;1,0000
20,180;-3;-3;1,0000
20,180;15;-1;1,0000
20,180;9;-2;1,0000
20,180;-3;-2;1,0000
20,180;12;0;1,0000
20,180;0;-2;2,0000
20,180;11;-2;1,0000
20,180;0;-3;1,0000
20,180;7;-8;1,0000
22,180;3;0;2,0000
22,180;-18;7;1,0000
22,180;10;-1;4,0000
22,180;5;-1;1,0000
22,180;6;0;1,0000
22,180;9;0;2,0000
22,180;6;-1;1,0000
22,180;11;-1;1,0000
22,180;11;0;2,0000
22,180;4;0;1,0000
22,180;8;0;1,0000
22,180;12;0;1,0000
22,180;16;0;1,0000
22,180;1;5;2,0000
22,180;3;1;1,0000
22,180;9;1;1,0000
22,180;8;8;1,0000
22,180;14;4;1,0000
22,180;-4;0;1,0000
22,180;-1;0;1,0000
22,180;-3;-1;1,0000
22,180;-18;-8;1,0000
22,180;0;-1;1,0000
22,180;10;0;1,0000
22,180;8;-1;1,0000
22,180;16;-1;1,0000
22,180;9;-1;1,0000
22,180;-3;-3;1,0000
22,180;18;-1;1,0000
22,180;-3;-2;1,0000
22,180;15;0;1,0000
22,180;0;-2;2,0000
22,180;14;-1;1,0000
22,180;0;-3;1,0000
22,180;19;-1;1,0000
22,180;7;-8;1,0000
24,200;6;-1;1,0000
24,200;-18;7;1,0000
24,200;13;-1;3,0000
24,200;5;0;1,0000
24,200;8;-1;1,0000
24,200;9;0;1,0000
24,200;12;-1;1,0000
24,200;11;0;2,0000
24,200;9;-1;1,0000
24,200;15;-1;1,0000
24,200;14;0;2,0000
24,200;6;0;1,0000
24,200;10;0;1,0000
24,200;15;0;1,0000
24,200;16;0;1,0000
24,200;1;5;2,0000
24,200;3;1;1,0000
24,200;12;0;1,0000
24,200;8;8;1,0000
24,200;14;4;1,0000
24,200;-2;0;1,0000
24,200;1;0;1,0000
24,200;0;-1;1,0000
24,200;-18;-8;1,0000
24,200;3;-1;1,0000
24,200;13;0;1,0000
24,200;11;-1;2,0000
24,200;16;-1;2,0000
24,200;-3;-3;1,0000
24,200;-3;-2;1,0000
24,200;17;0;1,0000
24,200;0;-2;2,0000
24,200;0;-3;1,0000
24,200;7;-8;1,0000
26,200;9;-1;1,0000
26,200;-18;7;1,0000
26,200;15;-1;2,0000
26,200;7;0;1,0000
26,200;11;-1;2,0000
26,200;11;0;1,0000
26,200;14;0;2,0000
26,200;16;-2;1,0000
26,200;17;0;1,0000
26,200;16;0;3,0000
26,200;8;0;1,0000
26,200;12;0;2,0000
26,200;18;0;1,0000
26,200;1;5;2,0000
26,200;3;1;1,0000
26,200;8;8;1,0000
26,200;14;4;1,0000
26,200;1;0;1,0000
26,200;4;0;1,0000
26,200;3;-1;1,0000
26,200;-18;-8;1,0000
26,200;7;-1;1,0000
26,200;16;-1;3,0000
26,200;13;-1;1,0000
26,200;17;-2;1,0000
26,200;14;-1;1,0000
26,200;-3;-3;1,0000
26,200;-3;-2;1,0000
26,200;19;0;1,0000
26,200;0;-2;2,0000
26,200;0;-3;1,0000
26,200;7;-8;1,0000
28,220;12;-1;1,0000
28,220;-18;7;1,0000
28,220;16;0;3,0000
28,220;10;0;1,0000
28,220;13;-1;1,0000
28,220;14;0;2,0000
28,220;16;-1;2,0000
28,220;14;-1;1,0000
28,220;19;-1;2,0000
28,220;19;0;2,0000
28,220;17;0;1,0000
28,220;9;0;1,0000
28,220;13;0;1,0000
28,220;1;5;2,0000
28,220;3;1;1,0000
28,220;15;0;1,0000
28,220;8;8;1,0000
28,220;14;4;1,0000
28,220;4;0;1,0000
28,220;6;0;1,0000
28,220;6;-1;1,0000
28,220;-18;-8;1,0000
28,220;10;-1;1,0000
28,220;18;0;1,0000
28,220;15;-1;2,0000
28,220;-3;-3;1,0000
28,220;17;-2;1,0000
28,220;-3;-2;1,0000
28,220;0;-2;2,0000
28,220;0;-3;1,0000
28,220;7;-8;1,0000
30,220;14;-1;2,0000
30,220;-18;7;1,0000
30,220;19;0;3,0000
30,220;12;0;1,0000
30,220;16;-1;2,0000
30,220;16;0;2,0000
30,220;18;-1;1,0000
30,220;17;0;2,0000
30,220;19;-1;3,0000
30,220;11;0;1,0000
30,220;15;0;1,0000
30,220;1;5;2,0000
30,220;3;1;1,0000
30,220;8;8;1,0000
30,220;14;4;1,0000
30,220;5;0;1,0000
30,220;9;0;1,0000
30,220;9;-1;1,0000
30,220;-18;-8;1,0000
30,220;17;-1;2,0000
30,220;-3;-3;1,0000
30,220;-3;-2;1,0000
30,220;0;-2;2,0000
30,220;18;0;1,0000
30,220;0;-3;1,0000
30,220;7;-8;1,0000
32,220;17;-1;2,0000
32,220;-18;7;1,0000
32,220;14;0;1,0000
32,220;18;0;1,0000
32,220;19;0;4,0000
32,220;19;-1;3,0000
32,220;18;-1;1,0000
32,220;13;0;1,0000
32,220;16;0;1,0000
32,220;1;5;2,0000
32,220;3;1;1,0000
32,220;17;0;1,0000
32,220;8;8;1,0000
32,220;14;4;1,0000
32,220;5;0;1,0000
32,220;12;0;1,0000
32,220;11;-1;1,0000
32,220;-18;-8;1,0000
32,220;-3;-3;1,0000
32,220;-3;-2;1,0000
32,220;0;-2;2,0000
32,220;0;-3;1,0000
32,220;7;-8;1,0000
34,220;19;-1;3,0000
34,220;-18;7;1,0000
34,220;16;0;1,0000
34,220;19;0;3,0000
34,220;14;-1;2,0000
34,220;18;0;2,0000
34,220;1;5;2,0000
34,220;3;1;1,0000
34,220;8;8;1,0000
34,220;14;4;1,0000
34,220;5;0;1,0000
34,220;14;0;1,0000
34,220;-18;-8;1,0000
34,220;-3;-3;1,0000
34,220;-3;-2;1,0000
34,220;0;-2;2,0000
34,220;0;-3;1,0000
34,220;7;-8;1,0000
36,240;-18;7;1,0000
36,240;18;0;1,0000
36,240;17;-1;1,0000
36,240;19;0;2,0000
36,240;1;5;2,0000
36,240;3;1;1,0000
36,240;19;-1;2,0000
36,240;8;8;1,0000
36,240;14;4;1,0000
36,240;5;0;1,0000
36,240;16;0;1,0000
36,240;16;-1;1,0000
36,240;-18;-8;1,0000
36,240;-3;-3;1,0000
36,240;-3;-2;1,0000
36,240;0;-2;2,0000
36,240;0;-3;1,0000
36,240;7;-8;1,0000
38,240;-18;7;1,0000
38,240;19;-1;2,0000
38,240;18;0;2,0000
38,240;19;0;2,0000
38,240;1;5;2,0000
38,240;3;1;1,0000
38,240;8;8;1,0000
38,240;14;4;1,0000
38,240;6;0;1,0000
38,240;18;-1;1,0000
38,240;-18;-8;1,0000
38,240;-3;-3;1,0000
38,240;-3;-2;1,0000
38,240;0;-2;2,0000
38,240;0;-3;1,0000
38,240;7;-8;1,0000
40,240;-18;7;1,0000
40,240;19;0;3,0000
40,240;1;5;2,0000
40,240;3;1;1,0000
40,240;8;8;1,0000
40,240;14;4;1,0000
40,240;8;0;1,0000
40,240;19;-1;1,0000
40,240;-18;-8;1,0000
40,240;-3;-3;1,0000
40,240;-3;-2;1,0000
40,240;0;-2;2,0000
40,240;0;-3;1,0000
40,240;7;-8;1,0000
42,240;-18;7;1,0000
42,240;1;5;2,0000
42,240;3;1;1,0000
42,240;19;0;1,0000
42,240;8;8;1,0000
42,240;14;4;1,0000
42,240;11;0;1,0000
42,240;19;-1;1,0000
42,240;-18;-8;1,0000
42,240;-3;-3;1,0000
42,240;-3;-2;1,0000
42,240;0;-2;2,0000
42,240;0;-3;1,0000
42,240;7;-8;1,0000
44,260;-18;7;1,0000
44,260;1;5;2,0000
44,260;3;1;1,0000
44,260;19;0;1,0000
44,260;8;8;1,0000
44,260;14;4;1,0000
44,260;13;0;1,0000
44,260;-18;-8;1,0000
44,260;-3;-3;1,0000
44,260;-3;-2;1,0000
44,260;0;-2;2,0000
44,260;0;-3;1,0000
44,260;7;-8;1,0000
46,260;-18;7;1,0000
46,260;1;5;2,0000
46,260;3;1;1,0000
46,260;8;8;1,0000
46,260;14;4;1,0000
46,260;16;0;1,0000
46,260;-18;-8;1,0000
46,260;-3;-3;1,0000
46,260;-3;-2;1,0000
46,260;0;-2;2,0000
46,260;0;-3;1,0000
46,260;7;-8;1,0000
48,260;-18;7;1,0000
48,260;1;5;2,0000
48,260;3;1;1,0000
48,260;8;8;1,0000
48,260;14;4;1,0000
48,260;17;0;1,0000
48,260;-18;-8;1,0000
48,260;-3;-3;1,0000
48,260;-3;-2;1,0000
48,260;0;-2;2,0000
48,260;0;-3;1,0000
48,260;7;-8;1,0000
50,260;-18;7;1,0000
50,260;1;5;2,0000
50,260;3;1;1,0000
50,260;8;8;1,0000
50,260;14;4;1,0000
50,260;17;0;1,0000
50,260;-18;-8;1,0000
50,260;-3;-3;1,0000
50,260;-3;-2;1,0000
50,260;0;-2;2,0000
50,260;0;-3;1,0000
50,260;7;-8;1,0000
52,260;-18;7;1,0000
52,260;1;5;2,0000
52,260;3;1;1,0000
52,260;8;8;1,0000
52,260;14;4;1,0000
52,260;17;0;1,0000
52,260;-18;-8;1,0000
52,260;-3;-3;1,0000
52,260;-3;-2;1,0000
52,260;0;-2;2,0000
52,260;0;-3;1,0000
52,260;7;-8;1,0000
54,280;-18;7;1,0000
54,280;1;5;2,0000
54,280;3;1;1,0000
54,280;8;8;1,0000
54,280;14;4;1,0000
54,280;18;0;1,0000
54,280;-18;-8;1,0000
54,280;-3;-3;1,0000
54,280;-3;-2;1,0000
54,280;0;-2;2,0000
54,280;0;-3;1,0000
54,280;7;-8;1,0000
56,280;-18;7;1,0000
56,280;1;5;2,0000
56,280;3;1;1,0000
56,280;8;8;1,0000
56,280;14;4;1,0000
56,280;19;0;1,0000
56,280;-18;-8;1,0000
56,280;-3;-3;1,0000
56,280;-3;-2;1,0000
56,280;0;-2;2,0000
56,280;0;-3;1,0000
56,280;7;-8;1,0000
58,280;-18;7;1,0000
58,280;1;5;2,0000
58,280;3;1;1,0000
58,280;8;8;1,0000
58,280;14;4;1,0000
58,280;-18;-8;1,0000
58,280;-3;-3;1,0000
58,280;-3;-2;1,0000
58,280;0;-2;2,0000
58,280;0;-3;1,0000
58,280;7;-8;1,0000
60,280;-18;7;1,0000
60,280;1;5;2,0000
60,280;3;1;1,0000
60,280;8;8;1,0000
60,280;14;4;1,0000
60,280;-18;-8;1,0000
60,280;-3;-3;1,0000
60,280;-3;-2;1,0000
60,280;0;-2;2,0000
60,280;0;-3;1,0000
60,280;7;-8;1,0000
62,280;-18;7;1,0000
62,280;1;5;2,0000
62,280;3;1;1,0000
62,280;8;8;1,0000
62,280;14;4;1,0000
62,280;-18;-8;1,0000
62,280;-3;-3;1,0000
62,280;-3;-2;1,0000
62,280;0;-2;2,0000
62,280;0;-3;1,0000
62,280;7;-8;1,0000
64,300;-18;7;1,0000
64,300;1;5;2,0000
64,300;3;1;1,0000
64,300;8;8;1,0000
64,300;14;4;1,0000
64,300;-18;-8;1,0000
64,300;-3;-3;1,0000
64,300;-3;-2;1,0000
64,300;0;-2;2,0000
64,300;0;-3;1,0000
64,300;7;-8;1,0000
66,300;-18;7;1,0000
66,300;1;5;2,0000
66,300;3;1;1,0000
66,300;8;8;1,0000
66,300;14;4;1,0000
66,300;-18;-8;1,0000
66,300;-3;-3;1,0000
66,300;-3;-2;1,0000
66,300;0;-2;2,0000
66,300;0;-3;1,0000
66,300;7;-8;1,0000
68,320;-18;7;1,0000
68,320;1;5;2,0000
68,320;3;1;1,0000
68,320;8;8;1,0000
68,320;14;4;1,0000
68,320;-18;-8;1,0000
68,320;-3;-3;1,0000
68,320;-3;-2;1,0000
68,320;0;-2;2,0000
68,320;0;-3;1,0000
68,320;7;-8;1,0000
70,320;-18;7;1,0000
70,320;1;5;2,0000
70,320;3;1;1,0000
70,320;8;8;1,0000
70,320;14;4;1,0000
70,320;-18;-8;1,0000
70,320;-3;-3;1,0000
70,320;-3;-2;1,0000
70,320;0;-2;2,0000
70,320;0;-3;1,0000
70,320;7;-8;1,0000
72,320;-18;7;1,0000
72,320;1;5;2,0000
72,320;3;1;1,0000
72,320;8;8;1,0000
72,320;14;4;1,0000
72,320;-18;-8;1,0000
72,320;-3;-3;1,0000
72,320;-3;-2;1,0000
72,320;0;-2;2,0000
72,320;0;-3;1,0000
72,320;7;-8;1,0000
74,320;-18;7;1,0000
74,320;1;5;2,0000
74,320;3;1;1,0000
74,320;8;8;1,0000
74,320;14;4;1,0000
74,320;-18;-8;1,0000
74,320;-3;-3;1,0000
74,320;-3;-2;1,0000
74,320;0;-2;2,0000
74,320;0;-3;1,0000
74,320;7;-8;1,0000
76,340;-18;7;1,0000
76,340;1;5;2,0000
76,340;3;1;1,0000
76,340;8;8;1,0000
76,340;14;4;1,0000
76,340;-18;-8;1,0000
76,340;-3;-3;1,0000
76,340;-3;-2;1,0000
76,340;0;-2;2,0000
76,340;0;-3;1,0000
76,340;7;-8;1,0000
78,340;-18;7;1,0000
78,340;1;5;2,0000
78,340;3;1;1,0000
78,340;8;8;1,0000
78,340;14;4;1,0000
78,340;-18;-8;1,0000
78,340;-3;-3;1,0000
78,340;-3;-2;1,0000
78,340;0;-2;2,0000
78,340;0;-3;1,0000
78,340;7;-8;1,0000
80,340;-18;7;1,0000
80,340;1;5;2,0000
80,340;3;1;1,0000
80,340;8;8;1,0000
80,340;14;4;1,0000
80,340;-18;-8;1,0000
80,340;-3;-3;1,0000
80,340;-3;-2;1,0000
80,340;0;-2;2,0000
80,340;0;-3;1,0000
80,340;7;-8;1,0000
82,340;-18;7;1,0000
82,340;1;5;2,0000
82,340;3;1;1,0000
82,340;8;8;1,0000
82,340;14;4;1,0000
82,340;-18;-8;1,0000
82,340;-3;-3;1,0000
82,340;-3;-2;1,0000
82,340;0;-2;2,0000
82,340;0;-3;1,0000
82,340;7;-8;1,0000
84,340;-18;7;1,0000
84,340;1;5;2,0000
84,340;3;1;1,0000
84,340;8;8;1,0000
84,340;14;4;1,0000
84,340;-18;-8;1,0000
84,340;-3;-3;1,0000
84,340;-3;-2;1,0000
84,340;0;-2;2,0000
84,340;0;-3;1,0000
84,340;7;-8;1,0000
86,360;-18;7;1,0000
86,360;1;5;2,0000
86,360;3;1;1,0000
86,360;8;8;1,0000
86,360;14;4;1,0000
86,360;-18;-8;1,0000
86,360;-3;-3;1,0000
86,360;-3;-2;1,0000
86,360;0;-2;2,0000
86,360;0;-3;1,0000
86,360;7;-8;1,0000
88,360;-18;7;1,0000
88,360;1;5;2,0000
88,360;3;1;1,0000
88,360;8;8;1,0000
